index	job_link	job_title	job_company	job_industry	job_update	job_location	job_exp	job_edu	job_brief	job_applicants	job_tags_salary	job_tags_tse_otc	job_tags_fc	job_tags_emp	job_tags_remote	job_tags_metro
3	//www.104.com.tw/job/7t6vl?jobsource=jolist_c_relevance	Data Engineer 數據工程師 (TaiwanPlus國際影音串流平台)	財團法人公共電視文化事業基金會	電視業	3/25	台北市中山區	3年以上	專科	【工作內容】  1. 執行資料處理、資料分析以及data lake、data mart的建立與維護。  2. 使用BI工具建立報表分析及數據探勘。  3. 參與產品規劃，提供數據導向的洞見。  4. 因應業務需求，持續優化資料平台架構。	0~5人應徵	待遇面議			員工850人		距捷運行天宮站約130公尺
4	//www.104.com.tw/job/7nwwi?jobsource=jolist_c_relevance	資料工程師	CATCHPLAY_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司	網際網路相關業	4/11	台北市內湖區	3年以上	大學	Responsibility：1.負責處理及挑戰Data相關問題，如整合不同來源與格式的資料、建立與維護data pipeline及資料品質管理。2.擅長解決問題、除錯，提出問題解決方案。3.優化資料庫效能與調整架構。	0~5人應徵	待遇面議			員工150人		距捷運西湖站約420公尺
5	//www.104.com.tw/job/6reao?jobsource=jolist_c_relevance	研發中心 - 數據工程師	東森新媒體控股股份有限公司	網際網路相關業	3/28	台北市南港區	1年以上	專科	用開發團隊，每日收集 2 千萬筆以上資料，高峰時可達 1,000 QPS；現正不斷優化Data Pipeline、ML 模型、數據應用平台持續擴充廣告和數據應用情境，我們正積極尋找強大的 Data Engineer，期待您的加入！	0~5人應徵	月薪50,000~75,000元			員工650人		
6	//www.104.com.tw/job/7vkgg?jobsource=jolist_c_relevance	資料分析工程師(BI)	美好購物ViVa TV_ 美好家庭購物股份有限公司	百貨相關業	4/13	台北市南港區	3年以上	大學	1、大數據資料處理與分析，提供營運團隊報表與方向2、使用Tableau 或 SSRS相關BI工具設計報表與畫面流程3、負責數據資料的蒐集、清洗、儲存、資料庫設計(SQL/ETL開發)	0~5人應徵	待遇面議			員工400人		
7	//www.104.com.tw/job/38q85?jobsource=jolist_c_relevance	商業智慧及大數據工程師	天應資訊顧問有限公司	電腦軟體服務業	3/30	台北市大安區	經歷不拘	大學	1. 開發資料介接數據分析引擎。2. 資料視覺化設計及開發。3. ETL 設計及開發。4. 系統測試及維護5. 文件製作	0~5人應徵	月薪35,000~40,000元			員工55人		距捷運科技大樓站約500公尺
8	//www.104.com.tw/job/74fxb?jobsource=jolist_c_relevance	資料科學工程師	新安東京海上產物保險股份有限公司	產物保險業	4/06	台北市中山區	經歷不拘	大學	●數據工程相關的新技術研究、概念性驗證與程式開發●資料 ETL 相關技術研究與實作- 基於 Spark ETL 技術，研發創新服務或模組- 基於 Python 語言之產品開發，推廣及後續維護- 與數據分析師合作，進行機器學習、深度學習與統計分析模型最佳化的研究與開發	0~5人應徵	待遇面議			員工1400人		距捷運南京復興站約320公尺
9	//www.104.com.tw/job/68kiw?jobsource=jolist_c_relevance	資料分析工程師	上頂醫學影像科技股份有限公司	其他醫療保健服務業	11/08	台北市中山區	經歷不拘	碩士	【工作內容】分析醫學影像資料【工作範圍】• 分析或處理磁振影像(MRI)資料• 使用人工智慧或機器學習軟體進行資料探勘• 撰寫技術相關文件• 分析並解決使用者之問題與需求	6~10人應徵	待遇面議			員工10人		距捷運雙連站約320公尺
10	//www.104.com.tw/job/7rh8x?jobsource=jolist_c_relevance	資料分析工程師	承研能源科技股份有限公司	建築工程業	4/06	台北市內湖區	1年以上	專科	1.針對客戶能源資料進行分析或使用機器學習方法找出節能改善空間。2.大數據專案的規劃，數據接入、清洗、建模與可視化的設計。3.彙整、分析與定期產出各類型的監測資料或報告 。4.機器學習、深度學習或其他相關演算法開發。5.實作自動化數據分析的工作流程。6.協助專案或產品需求提供資料分析報告。	0~5人應徵	月薪35,000~50,000元			員工100人		
11	//www.104.com.tw/job/7if2b?jobsource=jolist_c_relevance	[Data Sci] Data Engineer(JP)	威朋大數據股份有限公司	網際網路相關業	4/10	台北市松山區	3年以上	大學	[About this job]* In charge of architecture design and data flow development for data collection, processing, and analysis	0~5人應徵	待遇面議		外商公司	員工150人		距捷運中山國中站約70公尺
12	//www.104.com.tw/job/7x5r0?jobsource=jolist_c_relevance	校招 2023： Data Engineer	台灣聯想環球科技股份有限公司	電腦及其週邊設備製造業	4/07	台北市南港區	經歷不拘	大學	goal.Job Requirements of the Data Engineer:·       Experience in ETL, Data Lake, and data warehouse pipelines·	11~30人應徵	月薪60,000~70,000元		外商公司	員工600人		距捷運南港展覽館站約210公尺
13	//www.104.com.tw/job/5yq72?jobsource=jolist_c_relevance	行銷數據工程師【明基BenQ雲端創新中心】	明基電通股份有限公司	消費性電子產品製造業	4/11	台北市內湖區	經歷不拘	大學	As a data engineer in BenQ Cloud Innovation Center MarTech team, you will be the data mining master of BenQ and Zowie	6~10人應徵	待遇面議			員工1300人		距捷運西湖站約270公尺
14	//www.104.com.tw/job/7yldl?jobsource=jolist_c_relevance	Data Product Manager	Gogoro Taiwan Limited_睿能創意股份有限公司	機車及其零件製造業	4/12	台北市松山區	5年以上	大學	Position Impact:We are looking for an exceptional and results-driven Data Product Manager to make Gogoro business grow	0~5人應徵	待遇面議					距捷運南京復興站約380公尺
15	//www.104.com.tw/job/7njwo?jobsource=jolist_c_relevance	《天下雜誌群》資料工程師 Data Engineer	天下雜誌股份有限公司	雜誌／期刊出版業	4/13	台北市中山區	3年以上	大學	在天下數據中心，Data Engineer的任務是打造更穩健可靠的數據平台，以支撐推薦系統/動態付費牆/CRM/預測型標籤等應用，透過資料做更好的決策，實現Data Driven的文化。 你在這裡會遇到的挑戰有天下雜誌群共有《天下》、《康健》	0~5人應徵	待遇面議			員工700人	遠端工作	距捷運松江南京站約260公尺
16	//www.104.com.tw/job/7vxf7?jobsource=jolist_c_relevance	數據工程師	大樹科技顧問有限公司	電腦軟體服務業	4/13	台北市信義區	3年以上	大學	1. 基於海量行為資料，分析使用者行為，通過使用者畫像、推薦模型、功能行為等，制定並優化產品策略、推薦效果優化方向等。2. 負責資料獲取攝取，資料存儲，建模、統計及監控等一個或多個環節的開發與維護，負責資料倉庫的開發與維護。3. 負責維護/開發資料平臺相關的系統任職要求	6~10人應徵	待遇面議			員工10人		距捷運市政府站約260公尺
17	//www.104.com.tw/job/7bka6?jobsource=jolist_c_relevance	資料工程師(數據應用部)	永豐金證券股份有限公司	證券及期貨業	4/13	台北市中正區	2年以上	大學	【團隊目標】我們正在打造以數據驅動行銷及數位經營，立基於「快樂熱情」、「持續學習」、「當責共好」、「開放思考」與「創新多元」。【工作內容】1.Data Lake / Data Warehouse 發展及數據梳理2.Data	6~10人應徵	待遇面議			員工2300人		
18	//www.104.com.tw/job/7fre6?jobsource=jolist_c_relevance	【ND】資料探勘工程師 Data Engineer	杜浦數位安全股份有限公司	電子通訊／電腦週邊零售業	4/13	台北市松山區	2年以上	大學	部與網際網路上之巨量威脅情資整理2. Data Pipeline 的建立與維護3. 主動發掘系統問題，並解決效能瓶頸★ 工作技能要求1. 熟悉資料探勘工具2. 熟悉 SQL 語法3. 熟悉 Python 語言4. 具備開發 ETL/	0~5人應徵	待遇面議			員工120人		距捷運南京三民站約470公尺
19	//www.104.com.tw/job/7pnal?jobsource=jolist_c_relevance	資深資料工程師_技術處	露天市集國際資訊股份有限公司	網際網路相關業	4/13	台北市大安區	2年以上	大學	業務發展夥伴關係。• 保持樂觀且能夠快速適應新挑戰並應對。Requirement 希望你已經會• ２年以上大數據相關工作經驗。• 開發data piepline，包含batch和streaming應用。• 熟悉且精通至少一門語言，	0~5人應徵	待遇面議			員工200人		
20	//www.104.com.tw/job/7yl21?jobsource=jolist_c_relevance	商研院【產博後計畫專區】-台灣電通股份有限公司- Data Engineer	財團法人商業發展研究院	職業團體	4/12	台北市大安區	經歷不拘	博士	1. Design the event tracking system and optimize the data's infrastructure.2. Analyze user impact of policies, app	0~5人應徵	月薪60,000元			員工150人		距捷運大安站約190公尺
1	//www.104.com.tw/job/7ki9r?jobsource=jolist_a_relevance	YouBike-台北-數據工程師	YouBike微笑單車_微笑單車股份有限公司	自行車及其零件製造業	4/13	台北市信義區	1年以上	大學	1.使用 Python 開發數據與素材的 ETL pipeline，並持續維護與優化2.建立各類數據的分析模型3.優化現有的前處理架構	0~5人應徵	月薪32,000~50,000元			員工1200人		
2	//www.104.com.tw/job/7n1ts?jobsource=jolist_a_relevance	【數位金融】中台發展ETL Data工程師 / ETL Data Engineer	國泰世華商業銀行股份有限公司_人力資源部	銀行業	3/09	台北市信義區	3年以上	大學	【職務內容】基於雲原生微服務架構下，與團隊一同合作進行數位、數據、核心轉置及Open API等專案之ETL Data及批次作業相關工作，內容包含以下項目：1.服務資料下檔之ETL批次流程開發。2.資料產製及清除作業運營優化。3.批次作業	0~5人應徵	待遇面議			員工9000人		距捷運市政府站約430公尺
3	//www.104.com.tw/job/7l9q1?jobsource=jolist_a_relevance	[台北] Data Engineer	Linker Vision Co., Ltd._鑫蘊林科股份有限公司	電腦軟體服務業	4/06	台北市大安區	經歷不拘	大學	solutions for them. You'll see how we managed to process tremendous real-world data to build computer vision models and	11~30人應徵	月薪50,000~150,000元			員工60人		距捷運忠孝新生站約490公尺
4	//www.104.com.tw/job/5yq72?jobsource=jolist_a_relevance	行銷數據工程師【明基BenQ雲端創新中心】	明基電通股份有限公司	消費性電子產品製造業	4/11	台北市內湖區	經歷不拘	大學	As a data engineer in BenQ Cloud Innovation Center MarTech team, you will be the data mining master of BenQ and Zowie	6~10人應徵	待遇面議			員工1300人		距捷運西湖站約270公尺
5	//www.104.com.tw/job/4jnp8?jobsource=jolist_a_relevance	[DI] 大數據 工程師	動力安全資訊股份有限公司	電腦系統整合服務業	4/12	台北市內湖區	經歷不拘	大學	透過Big Data相關的技術，結合雲端服務，分析網路、作業系統、資訊安全事件、應用系統、電子商務，從資料中發掘價值，協助企業營運及發展。這份工作的內容，包括整體系統的規劃及建置、資料分析、各種世界級解決方案的整合應用、程式的開發撰寫，雲端服	0~5人應徵	月薪30,000~40,000元			員工300人		
6	//www.104.com.tw/job/7vakh?jobsource=jolist_a_relevance	高級數據工程師	殷富資訊股份有限公司	電腦及其週邊設備製造業	4/11	台北市松山區	4年以上	學歷不拘	1.安裝、建置、管理大數據相關系統，如：Hadoop、Spark、Kafka、Druid、Metabase、MinIO、Airflow、Air Byte等。2.介接數據源，撰寫與執行ETL數據轉換工作，設定數據流 (data pipeline)	0~5人應徵	待遇面議			員工90人		距捷運台北小巨蛋站約410公尺
7	//www.104.com.tw/job/7bka6?jobsource=jolist_a_relevance	資料工程師(數據應用部)	永豐金證券股份有限公司	證券及期貨業	4/13	台北市中正區	2年以上	大學	【團隊目標】我們正在打造以數據驅動行銷及數位經營，立基於「快樂熱情」、「持續學習」、「當責共好」、「開放思考」與「創新多元」。【工作內容】1.Data Lake / Data Warehouse 發展及數據梳理2.Data	6~10人應徵	待遇面議			員工2300人		
8	//www.104.com.tw/job/7r161?jobsource=jolist_a_relevance	資料科學工程師(台北地區)	福能股份有限公司	光電產業	4/11	台北市松山區	2年以上	大學	1. 識別有價值的數據源並自動化收集過程2. 對結構化和非結構化數據進行預處理3. 分析大量信息以發現趨勢和模式4. 構建預測模型和機器學習算法5. 使用數據可視化技術呈現信息6. 針對業務挑戰提出解決方案和策略7. 與前端和後端開發團隊合作	0~5人應徵	待遇面議			員工22人		
9	//www.104.com.tw/job/7vjnu?jobsource=jolist_a_relevance	資料工程師(Elasticsearch)	奧米科技有限公司	電腦軟體服務業	4/13	台北市松山區	2年以上	專科	主要工作項目：※於專案中專責進行數據相關方案設計及交付實作※需熟悉企業資料流運作機制(即時、批次與類即時)及儲存管理機制職務要求：※兩年以上 Elasticsearch 開發經驗※熟悉任一程式語言，Python、Shell Script※熟悉Git※須配合公司專案需求至客戶端駐點服務（大台北地區）加分條件： ※熟悉 ELK Platimun 相關功能，包含 ML 等※熟悉任一DB，MS SQL Server, MySQL等※了解DevOps相關知識※具有Scrum流程開發經驗	6~10人應徵	待遇面議			員工30人		
